,interest,sp_index,unemp_rate,gdp,inflation,rent_index
2019-01-14,2.4,2582.61,4.0,21104.133,252.561,325.597
2019-01-15,2.4,2610.3,4.0,21104.133,252.561,325.597
2019-01-16,2.4,2616.1,4.0,21104.133,252.561,325.597
2019-01-17,2.4,2635.96,4.0,21104.133,252.561,325.597
2019-01-18,2.4,2670.71,4.0,21104.133,252.561,325.597
2019-01-22,2.4,2632.9,4.0,21104.133,252.561,325.597
2019-01-23,2.4,2638.7,4.0,21104.133,252.561,325.597
2019-01-24,2.4,2642.33,4.0,21104.133,252.561,325.597
2019-01-25,2.4,2664.76,4.0,21104.133,252.561,325.597
2019-01-28,2.4,2643.85,4.0,21104.133,252.561,325.597
2019-01-29,2.4,2640.0,4.0,21104.133,252.561,325.597
2019-01-30,2.4,2681.05,4.0,21104.133,252.561,325.597
2019-01-31,2.4,2704.1,4.0,21104.133,252.561,325.597
2019-02-01,2.4,2706.53,3.8,21104.133,253.319,326.351
2019-02-04,2.4,2724.87,3.8,21104.133,253.319,326.351
2019-02-05,2.4,2737.7,3.8,21104.133,253.319,326.351
2019-02-06,2.4,2731.61,3.8,21104.133,253.319,326.351
2019-02-07,2.4,2706.05,3.8,21104.133,253.319,326.351
2019-02-08,2.4,2707.88,3.8,21104.133,253.319,326.351
2019-02-11,2.4,2709.8,3.8,21104.133,253.319,326.351
2019-02-12,2.4,2744.73,3.8,21104.133,253.319,326.351
2019-02-13,2.4,2753.03,3.8,21104.133,253.319,326.351
2019-02-14,2.4,2745.73,3.8,21104.133,253.319,326.351
2019-02-15,2.4,2775.6,3.8,21104.133,253.319,326.351
2019-02-19,2.4,2779.76,3.8,21104.133,253.319,326.351
2019-02-20,2.4,2784.7,3.8,21104.133,253.319,326.351
2019-02-21,2.4,2774.88,3.8,21104.133,253.319,326.351
2019-02-22,2.4,2792.67,3.8,21104.133,253.319,326.351
2019-02-25,2.4,2796.11,3.8,21104.133,253.319,326.351
2019-02-26,2.4,2793.9,3.8,21104.133,253.319,326.351
2019-02-27,2.4,2792.38,3.8,21104.133,253.319,326.351
2019-02-28,2.4,2784.49,3.8,21104.133,253.319,326.351
2019-03-01,2.41,2803.69,3.8,21104.133,254.277,327.513
2019-03-04,2.41,2792.81,3.8,21104.133,254.277,327.513
2019-03-05,2.41,2789.65,3.8,21104.133,254.277,327.513
2019-03-06,2.41,2771.45,3.8,21104.133,254.277,327.513
2019-03-07,2.41,2748.93,3.8,21104.133,254.277,327.513
2019-03-08,2.41,2743.07,3.8,21104.133,254.277,327.513
2019-03-11,2.41,2783.3,3.8,21104.133,254.277,327.513
2019-03-12,2.41,2791.52,3.8,21104.133,254.277,327.513
2019-03-13,2.41,2810.92,3.8,21104.133,254.277,327.513
2019-03-14,2.41,2808.48,3.8,21104.133,254.277,327.513
2019-03-15,2.41,2822.48,3.8,21104.133,254.277,327.513
2019-03-18,2.41,2832.94,3.8,21104.133,254.277,327.513
2019-03-19,2.41,2832.57,3.8,21104.133,254.277,327.513
2019-03-20,2.41,2824.23,3.8,21104.133,254.277,327.513
2019-03-21,2.41,2854.88,3.8,21104.133,254.277,327.513
2019-03-22,2.41,2800.71,3.8,21104.133,254.277,327.513
2019-03-25,2.41,2798.36,3.8,21104.133,254.277,327.513
2019-03-26,2.41,2818.46,3.8,21104.133,254.277,327.513
2019-03-27,2.41,2805.37,3.8,21104.133,254.277,327.513
2019-03-28,2.41,2815.44,3.8,21104.133,254.277,327.513
2019-03-29,2.41,2834.4,3.8,21104.133,254.277,327.513
2019-04-01,2.42,2867.19,3.7,21384.775,255.233,328.678
2019-04-02,2.42,2867.24,3.7,21384.775,255.233,328.678
2019-04-03,2.42,2873.4,3.7,21384.775,255.233,328.678
2019-04-04,2.42,2879.39,3.7,21384.775,255.233,328.678
2019-04-05,2.42,2892.74,3.7,21384.775,255.233,328.678
2019-04-08,2.42,2895.77,3.7,21384.775,255.233,328.678
2019-04-09,2.42,2878.2,3.7,21384.775,255.233,328.678
2019-04-10,2.42,2888.21,3.7,21384.775,255.233,328.678
2019-04-11,2.42,2888.32,3.7,21384.775,255.233,328.678
2019-04-12,2.42,2907.41,3.7,21384.775,255.233,328.678
2019-04-15,2.42,2905.58,3.7,21384.775,255.233,328.678
2019-04-16,2.42,2907.06,3.7,21384.775,255.233,328.678
2019-04-17,2.42,2900.45,3.7,21384.775,255.233,328.678
2019-04-18,2.42,2905.03,3.7,21384.775,255.233,328.678
2019-04-22,2.42,2907.97,3.7,21384.775,255.233,328.678
2019-04-23,2.42,2933.68,3.7,21384.775,255.233,328.678
2019-04-24,2.42,2927.25,3.7,21384.775,255.233,328.678
2019-04-25,2.42,2926.17,3.7,21384.775,255.233,328.678
2019-04-26,2.42,2939.88,3.7,21384.775,255.233,328.678
2019-04-29,2.42,2943.03,3.7,21384.775,255.233,328.678
2019-04-30,2.42,2945.83,3.7,21384.775,255.233,328.678
2019-05-01,2.39,2923.73,3.6,21384.775,255.296,329.333
2019-05-02,2.39,2917.52,3.6,21384.775,255.296,329.333
2019-05-03,2.39,2945.64,3.6,21384.775,255.296,329.333
2019-05-06,2.39,2932.47,3.6,21384.775,255.296,329.333
2019-05-07,2.39,2884.05,3.6,21384.775,255.296,329.333
2019-05-08,2.39,2879.42,3.6,21384.775,255.296,329.333
2019-05-09,2.39,2870.72,3.6,21384.775,255.296,329.333
2019-05-10,2.39,2881.4,3.6,21384.775,255.296,329.333
2019-05-13,2.39,2811.87,3.6,21384.775,255.296,329.333
2019-05-14,2.39,2834.41,3.6,21384.775,255.296,329.333
2019-05-15,2.39,2850.96,3.6,21384.775,255.296,329.333
2019-05-16,2.39,2876.32,3.6,21384.775,255.296,329.333
2019-05-17,2.39,2859.53,3.6,21384.775,255.296,329.333
2019-05-20,2.39,2840.23,3.6,21384.775,255.296,329.333
2019-05-21,2.39,2864.36,3.6,21384.775,255.296,329.333
2019-05-22,2.39,2856.27,3.6,21384.775,255.296,329.333
2019-05-23,2.39,2822.24,3.6,21384.775,255.296,329.333
2019-05-24,2.39,2826.06,3.6,21384.775,255.296,329.333
2019-05-28,2.39,2802.39,3.6,21384.775,255.296,329.333
2019-05-29,2.39,2783.02,3.6,21384.775,255.296,329.333
2019-05-30,2.39,2788.86,3.6,21384.775,255.296,329.333
2019-05-31,2.39,2752.06,3.6,21384.775,255.296,329.333
2019-06-01,2.38,2752.06,3.6,21384.775,255.213,330.648
2019-06-03,2.38,2744.45,3.6,21384.775,255.213,330.648
2019-06-04,2.38,2803.27,3.6,21384.775,255.213,330.648
2019-06-05,2.38,2826.15,3.6,21384.775,255.213,330.648
2019-06-06,2.38,2843.49,3.6,21384.775,255.213,330.648
2019-06-07,2.38,2873.34,3.6,21384.775,255.213,330.648
2019-06-10,2.38,2886.73,3.6,21384.775,255.213,330.648
2019-06-11,2.38,2885.72,3.6,21384.775,255.213,330.648
2019-06-12,2.38,2879.84,3.6,21384.775,255.213,330.648
2019-06-13,2.38,2891.64,3.6,21384.775,255.213,330.648
2019-06-14,2.38,2886.98,3.6,21384.775,255.213,330.648
2019-06-17,2.38,2889.67,3.6,21384.775,255.213,330.648
2019-06-18,2.38,2917.75,3.6,21384.775,255.213,330.648
2019-06-19,2.38,2926.46,3.6,21384.775,255.213,330.648
2019-06-20,2.38,2954.18,3.6,21384.775,255.213,330.648
2019-06-21,2.38,2950.46,3.6,21384.775,255.213,330.648
2019-06-24,2.38,2945.35,3.6,21384.775,255.213,330.648
2019-06-25,2.38,2917.38,3.6,21384.775,255.213,330.648
2019-06-26,2.38,2913.78,3.6,21384.775,255.213,330.648
2019-06-27,2.38,2924.92,3.6,21384.775,255.213,330.648
2019-06-28,2.38,2941.76,3.6,21384.775,255.213,330.648
2019-07-01,2.4,2964.33,3.7,21694.282,255.802,331.605
2019-07-02,2.4,2973.01,3.7,21694.282,255.802,331.605
2019-07-03,2.4,2995.82,3.7,21694.282,255.802,331.605
2019-07-05,2.4,2990.41,3.7,21694.282,255.802,331.605
2019-07-08,2.4,2975.95,3.7,21694.282,255.802,331.605
2019-07-09,2.4,2979.63,3.7,21694.282,255.802,331.605
2019-07-10,2.4,2993.07,3.7,21694.282,255.802,331.605
2019-07-11,2.4,2999.91,3.7,21694.282,255.802,331.605
2019-07-12,2.4,3013.77,3.7,21694.282,255.802,331.605
2019-07-15,2.4,3014.3,3.7,21694.282,255.802,331.605
2019-07-16,2.4,3004.04,3.7,21694.282,255.802,331.605
2019-07-17,2.4,2984.42,3.7,21694.282,255.802,331.605
2019-07-18,2.4,2995.11,3.7,21694.282,255.802,331.605
2019-07-19,2.4,2976.61,3.7,21694.282,255.802,331.605
2019-07-22,2.4,2985.03,3.7,21694.282,255.802,331.605
2019-07-23,2.4,3005.47,3.7,21694.282,255.802,331.605
2019-07-24,2.4,3019.56,3.7,21694.282,255.802,331.605
2019-07-25,2.4,3003.67,3.7,21694.282,255.802,331.605
2019-07-26,2.4,3025.86,3.7,21694.282,255.802,331.605
2019-07-29,2.4,3020.97,3.7,21694.282,255.802,331.605
2019-07-30,2.4,3013.18,3.7,21694.282,255.802,331.605
2019-07-31,2.4,2980.38,3.7,21694.282,255.802,331.605
2019-08-01,2.13,2953.56,3.6,21694.282,256.036,332.638
2019-08-02,2.13,2932.05,3.6,21694.282,256.036,332.638
2019-08-05,2.13,2844.74,3.6,21694.282,256.036,332.638
2019-08-06,2.13,2881.77,3.6,21694.282,256.036,332.638
2019-08-07,2.13,2883.98,3.6,21694.282,256.036,332.638
2019-08-08,2.13,2938.09,3.6,21694.282,256.036,332.638
2019-08-09,2.13,2918.65,3.6,21694.282,256.036,332.638
2019-08-12,2.13,2883.75,3.6,21694.282,256.036,332.638
2019-08-13,2.13,2926.32,3.6,21694.282,256.036,332.638
2019-08-14,2.13,2840.6,3.6,21694.282,256.036,332.638
2019-08-15,2.13,2847.6,3.6,21694.282,256.036,332.638
2019-08-16,2.13,2888.68,3.6,21694.282,256.036,332.638
2019-08-19,2.13,2923.65,3.6,21694.282,256.036,332.638
2019-08-20,2.13,2900.51,3.6,21694.282,256.036,332.638
2019-08-21,2.13,2924.43,3.6,21694.282,256.036,332.638
2019-08-22,2.13,2922.95,3.6,21694.282,256.036,332.638
2019-08-23,2.13,2847.11,3.6,21694.282,256.036,332.638
2019-08-26,2.13,2878.38,3.6,21694.282,256.036,332.638
2019-08-27,2.13,2869.16,3.6,21694.282,256.036,332.638
2019-08-28,2.13,2887.94,3.6,21694.282,256.036,332.638
2019-08-29,2.13,2924.58,3.6,21694.282,256.036,332.638
2019-08-30,2.13,2926.46,3.6,21694.282,256.036,332.638
2019-09-01,2.04,2926.46,3.5,21694.282,256.43,333.834
2019-09-03,2.04,2906.27,3.5,21694.282,256.43,333.834
2019-09-04,2.04,2937.78,3.5,21694.282,256.43,333.834
2019-09-05,2.04,2976.0,3.5,21694.282,256.43,333.834
2019-09-06,2.04,2978.71,3.5,21694.282,256.43,333.834
2019-09-09,2.04,2978.43,3.5,21694.282,256.43,333.834
2019-09-10,2.04,2979.39,3.5,21694.282,256.43,333.834
2019-09-11,2.04,3000.93,3.5,21694.282,256.43,333.834
2019-09-12,2.04,3009.57,3.5,21694.282,256.43,333.834
2019-09-13,2.04,3007.39,3.5,21694.282,256.43,333.834
2019-09-16,2.04,2997.96,3.5,21694.282,256.43,333.834
2019-09-17,2.04,3005.7,3.5,21694.282,256.43,333.834
2019-09-18,2.04,3006.73,3.5,21694.282,256.43,333.834
2019-09-19,2.04,3006.79,3.5,21694.282,256.43,333.834
2019-09-20,2.04,2992.07,3.5,21694.282,256.43,333.834
2019-09-23,2.04,2991.78,3.5,21694.282,256.43,333.834
2019-09-24,2.04,2966.6,3.5,21694.282,256.43,333.834
2019-09-25,2.04,2984.87,3.5,21694.282,256.43,333.834
2019-09-26,2.04,2977.62,3.5,21694.282,256.43,333.834
2019-09-27,2.04,2961.79,3.5,21694.282,256.43,333.834
2019-09-30,2.04,2976.74,3.5,21694.282,256.43,333.834
2019-10-01,1.83,2940.25,3.6,21902.39,257.155,334.68
2019-10-02,1.83,2887.61,3.6,21902.39,257.155,334.68
2019-10-03,1.83,2910.63,3.6,21902.39,257.155,334.68
2019-10-04,1.83,2952.01,3.6,21902.39,257.155,334.68
2019-10-07,1.83,2938.79,3.6,21902.39,257.155,334.68
2019-10-08,1.83,2893.06,3.6,21902.39,257.155,334.68
2019-10-09,1.83,2919.4,3.6,21902.39,257.155,334.68
2019-10-10,1.83,2938.13,3.6,21902.39,257.155,334.68
2019-10-11,1.83,2970.27,3.6,21902.39,257.155,334.68
2019-10-14,1.83,2966.15,3.6,21902.39,257.155,334.68
2019-10-15,1.83,2995.68,3.6,21902.39,257.155,334.68
2019-10-16,1.83,2989.69,3.6,21902.39,257.155,334.68
2019-10-17,1.83,2997.95,3.6,21902.39,257.155,334.68
2019-10-18,1.83,2986.2,3.6,21902.39,257.155,334.68
2019-10-21,1.83,3006.72,3.6,21902.39,257.155,334.68
2019-10-22,1.83,2995.99,3.6,21902.39,257.155,334.68
2019-10-23,1.83,3004.52,3.6,21902.39,257.155,334.68
2019-10-24,1.83,3010.29,3.6,21902.39,257.155,334.68
2019-10-25,1.83,3022.55,3.6,21902.39,257.155,334.68
2019-10-28,1.83,3039.42,3.6,21902.39,257.155,334.68
2019-10-29,1.83,3036.89,3.6,21902.39,257.155,334.68
2019-10-30,1.83,3046.77,3.6,21902.39,257.155,334.68
2019-10-31,1.83,3037.56,3.6,21902.39,257.155,334.68
2019-11-01,1.55,3066.91,3.6,21902.39,257.879,335.819
2019-11-04,1.55,3078.27,3.6,21902.39,257.879,335.819
2019-11-05,1.55,3074.62,3.6,21902.39,257.879,335.819
2019-11-06,1.55,3076.78,3.6,21902.39,257.879,335.819
2019-11-07,1.55,3085.18,3.6,21902.39,257.879,335.819
2019-11-08,1.55,3093.08,3.6,21902.39,257.879,335.819
2019-11-11,1.55,3087.01,3.6,21902.39,257.879,335.819
2019-11-12,1.55,3091.84,3.6,21902.39,257.879,335.819
2019-11-13,1.55,3094.04,3.6,21902.39,257.879,335.819
2019-11-14,1.55,3096.63,3.6,21902.39,257.879,335.819
2019-11-15,1.55,3120.46,3.6,21902.39,257.879,335.819
2019-11-18,1.55,3122.03,3.6,21902.39,257.879,335.819
2019-11-19,1.55,3120.18,3.6,21902.39,257.879,335.819
2019-11-20,1.55,3108.46,3.6,21902.39,257.879,335.819
2019-11-21,1.55,3103.54,3.6,21902.39,257.879,335.819
2019-11-22,1.55,3110.29,3.6,21902.39,257.879,335.819
2019-11-25,1.55,3133.64,3.6,21902.39,257.879,335.819
2019-11-26,1.55,3140.52,3.6,21902.39,257.879,335.819
2019-11-27,1.55,3153.63,3.6,21902.39,257.879,335.819
2019-11-29,1.55,3140.98,3.6,21902.39,257.879,335.819
2019-12-01,1.55,3140.98,3.6,21902.39,258.63,336.789
2019-12-02,1.55,3113.87,3.6,21902.39,258.63,336.789
2019-12-03,1.55,3093.2,3.6,21902.39,258.63,336.789
2019-12-04,1.55,3112.76,3.6,21902.39,258.63,336.789
2019-12-05,1.55,3117.43,3.6,21902.39,258.63,336.789
2019-12-06,1.55,3145.91,3.6,21902.39,258.63,336.789
2019-12-09,1.55,3135.96,3.6,21902.39,258.63,336.789
2019-12-10,1.55,3132.52,3.6,21902.39,258.63,336.789
2019-12-11,1.55,3141.63,3.6,21902.39,258.63,336.789
2019-12-12,1.55,3168.57,3.6,21902.39,258.63,336.789
2019-12-13,1.55,3168.8,3.6,21902.39,258.63,336.789
2019-12-16,1.55,3191.45,3.6,21902.39,258.63,336.789
2019-12-17,1.55,3192.52,3.6,21902.39,258.63,336.789
2019-12-18,1.55,3191.14,3.6,21902.39,258.63,336.789
2019-12-19,1.55,3205.37,3.6,21902.39,258.63,336.789
2019-12-20,1.55,3221.22,3.6,21902.39,258.63,336.789
2019-12-23,1.55,3224.01,3.6,21902.39,258.63,336.789
2019-12-24,1.55,3223.38,3.6,21902.39,258.63,336.789
2019-12-26,1.55,3239.91,3.6,21902.39,258.63,336.789
2019-12-27,1.55,3240.02,3.6,21902.39,258.63,336.789
2019-12-30,1.55,3221.29,3.6,21902.39,258.63,336.789
2019-12-31,1.55,3230.78,3.6,21902.39,258.63,336.789
2020-01-01,1.55,3230.78,3.6,21706.513,258.906,337.825
2020-01-02,1.55,3257.85,3.6,21706.513,258.906,337.825
2020-01-03,1.55,3234.85,3.6,21706.513,258.906,337.825
2020-01-06,1.55,3246.28,3.6,21706.513,258.906,337.825
2020-01-07,1.55,3237.18,3.6,21706.513,258.906,337.825
2020-01-08,1.55,3253.05,3.6,21706.513,258.906,337.825
2020-01-09,1.55,3274.7,3.6,21706.513,258.906,337.825
2020-01-10,1.55,3265.35,3.6,21706.513,258.906,337.825
2020-01-13,1.55,3288.13,3.6,21706.513,258.906,337.825
2020-01-14,1.55,3283.15,3.6,21706.513,258.906,337.825
2020-01-15,1.55,3289.29,3.6,21706.513,258.906,337.825
2020-01-16,1.55,3316.81,3.6,21706.513,258.906,337.825
2020-01-17,1.55,3329.62,3.6,21706.513,258.906,337.825
2020-01-21,1.55,3320.79,3.6,21706.513,258.906,337.825
2020-01-22,1.55,3321.75,3.6,21706.513,258.906,337.825
2020-01-23,1.55,3325.54,3.6,21706.513,258.906,337.825
2020-01-24,1.55,3295.47,3.6,21706.513,258.906,337.825
2020-01-27,1.55,3243.63,3.6,21706.513,258.906,337.825
2020-01-28,1.55,3276.24,3.6,21706.513,258.906,337.825
2020-01-29,1.55,3273.4,3.6,21706.513,258.906,337.825
2020-01-30,1.55,3283.66,3.6,21706.513,258.906,337.825
2020-01-31,1.55,3225.52,3.6,21706.513,258.906,337.825
2020-02-01,1.58,3225.52,3.5,21706.513,259.246,338.616
2020-02-03,1.58,3248.92,3.5,21706.513,259.246,338.616
2020-02-04,1.58,3297.59,3.5,21706.513,259.246,338.616
2020-02-05,1.58,3334.69,3.5,21706.513,259.246,338.616
2020-02-06,1.58,3345.78,3.5,21706.513,259.246,338.616
2020-02-07,1.58,3327.71,3.5,21706.513,259.246,338.616
2020-02-10,1.58,3352.09,3.5,21706.513,259.246,338.616
2020-02-11,1.58,3357.75,3.5,21706.513,259.246,338.616
2020-02-12,1.58,3379.45,3.5,21706.513,259.246,338.616
2020-02-13,1.58,3373.94,3.5,21706.513,259.246,338.616
2020-02-14,1.58,3380.16,3.5,21706.513,259.246,338.616
2020-02-18,1.58,3370.29,3.5,21706.513,259.246,338.616
2020-02-19,1.58,3386.15,3.5,21706.513,259.246,338.616
2020-02-20,1.58,3373.23,3.5,21706.513,259.246,338.616
2020-02-21,1.58,3337.75,3.5,21706.513,259.246,338.616
2020-02-24,1.58,3225.89,3.5,21706.513,259.246,338.616
2020-02-25,1.58,3128.21,3.5,21706.513,259.246,338.616
2020-02-26,1.58,3116.39,3.5,21706.513,259.246,338.616
2020-02-27,1.58,2978.76,3.5,21706.513,259.246,338.616
2020-02-28,1.58,2954.22,3.5,21706.513,259.246,338.616
2020-03-01,0.65,2954.22,4.4,21706.513,258.15,339.519
2020-03-02,0.65,3090.23,4.4,21706.513,258.15,339.519
2020-03-03,0.65,3003.37,4.4,21706.513,258.15,339.519
2020-03-04,0.65,3130.12,4.4,21706.513,258.15,339.519
2020-03-05,0.65,3023.94,4.4,21706.513,258.15,339.519
2020-03-06,0.65,2972.37,4.4,21706.513,258.15,339.519
2020-03-09,0.65,2746.56,4.4,21706.513,258.15,339.519
2020-03-10,0.65,2882.23,4.4,21706.513,258.15,339.519
2020-03-11,0.65,2741.38,4.4,21706.513,258.15,339.519
2020-03-12,0.65,2480.64,4.4,21706.513,258.15,339.519
2020-03-13,0.65,2711.02,4.4,21706.513,258.15,339.519
2020-03-16,0.65,2386.13,4.4,21706.513,258.15,339.519
2020-03-17,0.65,2529.19,4.4,21706.513,258.15,339.519
2020-03-18,0.65,2398.1,4.4,21706.513,258.15,339.519
2020-03-19,0.65,2409.39,4.4,21706.513,258.15,339.519
2020-03-20,0.65,2304.92,4.4,21706.513,258.15,339.519
2020-03-23,0.65,2237.4,4.4,21706.513,258.15,339.519
2020-03-24,0.65,2447.33,4.4,21706.513,258.15,339.519
2020-03-25,0.65,2475.56,4.4,21706.513,258.15,339.519
2020-03-26,0.65,2630.07,4.4,21706.513,258.15,339.519
2020-03-27,0.65,2541.47,4.4,21706.513,258.15,339.519
2020-03-30,0.65,2626.65,4.4,21706.513,258.15,339.519
2020-03-31,0.65,2584.59,4.4,21706.513,258.15,339.519
2020-04-01,0.05,2470.5,14.8,19913.143,256.126,340.135
2020-04-02,0.05,2526.9,14.8,19913.143,256.126,340.135
2020-04-03,0.05,2488.65,14.8,19913.143,256.126,340.135
2020-04-06,0.05,2663.68,14.8,19913.143,256.126,340.135
2020-04-07,0.05,2659.41,14.8,19913.143,256.126,340.135
2020-04-08,0.05,2749.98,14.8,19913.143,256.126,340.135
2020-04-09,0.05,2789.82,14.8,19913.143,256.126,340.135
2020-04-13,0.05,2761.63,14.8,19913.143,256.126,340.135
2020-04-14,0.05,2846.06,14.8,19913.143,256.126,340.135
2020-04-15,0.05,2783.36,14.8,19913.143,256.126,340.135
2020-04-16,0.05,2799.55,14.8,19913.143,256.126,340.135
2020-04-17,0.05,2874.56,14.8,19913.143,256.126,340.135
2020-04-20,0.05,2823.16,14.8,19913.143,256.126,340.135
2020-04-21,0.05,2736.56,14.8,19913.143,256.126,340.135
2020-04-22,0.05,2799.31,14.8,19913.143,256.126,340.135
2020-04-23,0.05,2797.8,14.8,19913.143,256.126,340.135
2020-04-24,0.05,2836.74,14.8,19913.143,256.126,340.135
2020-04-27,0.05,2878.48,14.8,19913.143,256.126,340.135
2020-04-28,0.05,2863.39,14.8,19913.143,256.126,340.135
2020-04-29,0.05,2939.51,14.8,19913.143,256.126,340.135
2020-04-30,0.05,2912.43,14.8,19913.143,256.126,340.135
2020-05-01,0.05,2830.71,13.2,19913.143,255.848,340.811
2020-05-04,0.05,2842.74,13.2,19913.143,255.848,340.811
2020-05-05,0.05,2868.44,13.2,19913.143,255.848,340.811
2020-05-06,0.05,2848.42,13.2,19913.143,255.848,340.811
2020-05-07,0.05,2881.19,13.2,19913.143,255.848,340.811
2020-05-08,0.05,2929.8,13.2,19913.143,255.848,340.811
2020-05-11,0.05,2930.32,13.2,19913.143,255.848,340.811
2020-05-12,0.05,2870.12,13.2,19913.143,255.848,340.811
2020-05-13,0.05,2820.0,13.2,19913.143,255.848,340.811
2020-05-14,0.05,2852.5,13.2,19913.143,255.848,340.811
2020-05-15,0.05,2863.7,13.2,19913.143,255.848,340.811
2020-05-18,0.05,2953.91,13.2,19913.143,255.848,340.811
2020-05-19,0.05,2922.94,13.2,19913.143,255.848,340.811
2020-05-20,0.05,2971.61,13.2,19913.143,255.848,340.811
2020-05-21,0.05,2948.51,13.2,19913.143,255.848,340.811
2020-05-22,0.05,2955.45,13.2,19913.143,255.848,340.811
2020-05-26,0.05,2991.77,13.2,19913.143,255.848,340.811
2020-05-27,0.05,3036.13,13.2,19913.143,255.848,340.811
2020-05-28,0.05,3029.73,13.2,19913.143,255.848,340.811
2020-05-29,0.05,3044.31,13.2,19913.143,255.848,340.811
2020-06-01,0.08,3055.73,11.0,19913.143,257.004,341.294
2020-06-02,0.08,3080.82,11.0,19913.143,257.004,341.294
2020-06-03,0.08,3122.87,11.0,19913.143,257.004,341.294
2020-06-04,0.08,3112.35,11.0,19913.143,257.004,341.294
2020-06-05,0.08,3193.93,11.0,19913.143,257.004,341.294
2020-06-08,0.08,3232.39,11.0,19913.143,257.004,341.294
2020-06-09,0.08,3207.18,11.0,19913.143,257.004,341.294
2020-06-10,0.08,3190.14,11.0,19913.143,257.004,341.294
2020-06-11,0.08,3002.1,11.0,19913.143,257.004,341.294
2020-06-12,0.08,3041.31,11.0,19913.143,257.004,341.294
2020-06-15,0.08,3066.59,11.0,19913.143,257.004,341.294
2020-06-16,0.08,3124.74,11.0,19913.143,257.004,341.294
2020-06-17,0.08,3113.49,11.0,19913.143,257.004,341.294
2020-06-18,0.08,3115.34,11.0,19913.143,257.004,341.294
2020-06-19,0.08,3097.74,11.0,19913.143,257.004,341.294
2020-06-22,0.08,3117.86,11.0,19913.143,257.004,341.294
2020-06-23,0.08,3131.29,11.0,19913.143,257.004,341.294
2020-06-24,0.08,3050.33,11.0,19913.143,257.004,341.294
2020-06-25,0.08,3083.76,11.0,19913.143,257.004,341.294
2020-06-26,0.08,3009.05,11.0,19913.143,257.004,341.294
2020-06-29,0.08,3053.24,11.0,19913.143,257.004,341.294
2020-06-30,0.08,3100.29,11.0,19913.143,257.004,341.294
2020-07-01,0.09,3115.86,10.2,21647.64,258.408,341.95
2020-07-02,0.09,3130.01,10.2,21647.64,258.408,341.95
2020-07-06,0.09,3179.72,10.2,21647.64,258.408,341.95
2020-07-07,0.09,3145.32,10.2,21647.64,258.408,341.95
2020-07-08,0.09,3169.94,10.2,21647.64,258.408,341.95
2020-07-09,0.09,3152.05,10.2,21647.64,258.408,341.95
2020-07-10,0.09,3185.04,10.2,21647.64,258.408,341.95
2020-07-13,0.09,3155.22,10.2,21647.64,258.408,341.95
2020-07-14,0.09,3197.52,10.2,21647.64,258.408,341.95
2020-07-15,0.09,3226.56,10.2,21647.64,258.408,341.95
2020-07-16,0.09,3215.57,10.2,21647.64,258.408,341.95
2020-07-17,0.09,3224.73,10.2,21647.64,258.408,341.95
2020-07-20,0.09,3251.84,10.2,21647.64,258.408,341.95
2020-07-21,0.09,3257.3,10.2,21647.64,258.408,341.95
2020-07-22,0.09,3276.02,10.2,21647.64,258.408,341.95
2020-07-23,0.09,3235.66,10.2,21647.64,258.408,341.95
2020-07-24,0.09,3215.63,10.2,21647.64,258.408,341.95
2020-07-27,0.09,3239.41,10.2,21647.64,258.408,341.95
2020-07-28,0.09,3218.44,10.2,21647.64,258.408,341.95
2020-07-29,0.09,3258.44,10.2,21647.64,258.408,341.95
2020-07-30,0.09,3246.22,10.2,21647.64,258.408,341.95
2020-07-31,0.09,3271.12,10.2,21647.64,258.408,341.95
2020-08-01,0.1,3271.12,8.4,21647.64,259.366,342.444
2020-08-03,0.1,3294.61,8.4,21647.64,259.366,342.444
2020-08-04,0.1,3306.51,8.4,21647.64,259.366,342.444
2020-08-05,0.1,3327.77,8.4,21647.64,259.366,342.444
2020-08-06,0.1,3349.16,8.4,21647.64,259.366,342.444
2020-08-07,0.1,3351.28,8.4,21647.64,259.366,342.444
2020-08-10,0.1,3360.47,8.4,21647.64,259.366,342.444
2020-08-11,0.1,3333.69,8.4,21647.64,259.366,342.444
2020-08-12,0.1,3380.35,8.4,21647.64,259.366,342.444
2020-08-13,0.1,3373.43,8.4,21647.64,259.366,342.444
2020-08-14,0.1,3372.85,8.4,21647.64,259.366,342.444
2020-08-17,0.1,3381.99,8.4,21647.64,259.366,342.444
2020-08-18,0.1,3389.78,8.4,21647.64,259.366,342.444
2020-08-19,0.1,3374.85,8.4,21647.64,259.366,342.444
2020-08-20,0.1,3385.51,8.4,21647.64,259.366,342.444
2020-08-21,0.1,3397.16,8.4,21647.64,259.366,342.444
2020-08-24,0.1,3431.28,8.4,21647.64,259.366,342.444
2020-08-25,0.1,3443.62,8.4,21647.64,259.366,342.444
2020-08-26,0.1,3478.73,8.4,21647.64,259.366,342.444
2020-08-27,0.1,3484.55,8.4,21647.64,259.366,342.444
2020-08-28,0.1,3508.01,8.4,21647.64,259.366,342.444
2020-08-31,0.1,3500.31,8.4,21647.64,259.366,342.444
2020-09-01,0.09,3526.65,7.8,21647.64,259.951,342.91
2020-09-02,0.09,3580.84,7.8,21647.64,259.951,342.91
2020-09-03,0.09,3455.06,7.8,21647.64,259.951,342.91
2020-09-04,0.09,3426.96,7.8,21647.64,259.951,342.91
